sample_id,predicted_price,lower_range,upper_range
187301,8.81,-18.21,35.82
43663,12.83,-14.18,39.84
255594,30.34,3.33,57.35
51627,15.08,-11.93,42.1
46341,35.81,8.79,62.82
115912,33.71,6.7,60.72
242809,16.56,-10.45,43.58
231432,44.04,17.03,71.05
107612,57.11,30.1,84.13
123989,11.26,-15.76,38.27
82096,23.52,-3.49,50.53
237419,57.09,30.08,84.1
167978,13.34,-13.68,40.35
141904,15.04,-11.98,42.05
277756,7.15,-19.86,34.16
190996,10.05,-16.96,37.07
4247,16.83,-10.19,43.84
235460,36.01,9.0,63.02
12365,29.06,2.04,56.07
77399,31.34,4.32,58.35
38473,40.1,13.08,67.11
66959,14.86,-12.15,41.88
71223,8.54,-18.47,35.55
167327,8.18,-18.83,35.19
142069,32.97,5.96,59.99
183349,17.36,-9.65,44.37
257999,36.9,9.88,63.91
275508,10.25,-16.76,37.26
257053,-0.08,-27.1,26.93
158094,13.69,-13.33,40.7
289546,23.09,-3.92,50.1
214137,58.3,31.29,85.32
157495,143.28,116.27,170.3
279096,13.02,-13.99,40.04
150246,17.98,-9.03,44.99
194952,18.64,-8.38,45.65
93731,30.42,3.41,57.43
181484,33.0,5.99,60.01
212095,8.76,-18.25,35.77
83711,7.28,-19.73,34.29
138093,51.07,24.06,78.09
172720,25.45,-1.56,52.46
138521,17.92,-9.09,44.93
117631,21.18,-5.83,48.2
17210,19.12,-7.89,46.14
72253,12.22,-14.79,39.23
58618,2.18,-24.83,29.19
287529,17.8,-9.22,44.81
258362,25.76,-1.25,52.77
109842,27.49,0.48,54.5
4132,80.45,53.44,107.47
138194,5.27,-21.74,32.29
251704,27.04,0.03,54.05
41817,11.24,-15.77,38.26
67875,38.74,11.73,65.75
1710,41.63,14.62,68.65
176802,14.84,-12.17,41.85
193564,14.68,-12.33,41.69
224166,26.55,-0.46,53.56
215970,28.45,1.44,55.47
72437,26.78,-0.23,53.79
180646,6.83,-20.18,33.85
146807,58.23,31.22,85.25
221020,18.45,-8.56,45.47
51252,42.18,15.16,69.19
59412,-1.31,-28.32,25.7
261747,8.37,-18.64,35.39
149738,60.16,33.15,87.17
140241,20.41,-6.6,47.43
160690,21.18,-5.83,48.2
198523,34.03,7.02,61.04
296684,11.51,-15.5,38.53
75730,-0.25,-27.27,26.76
280357,20.69,-6.32,47.7
19693,42.07,15.06,69.08
275094,19.17,-7.85,46.18
166705,34.43,7.42,61.44
239080,13.23,-13.78,40.24
274324,63.31,36.3,90.32
9292,15.79,-11.22,42.81
30784,1.44,-25.57,28.45
119419,17.87,-9.15,44.88
38349,19.08,-7.93,46.09
252059,2.36,-24.65,29.37
169025,22.31,-4.7,49.32
284123,74.6,47.59,101.62
146152,43.91,16.9,70.92
107318,21.91,-5.11,48.92
97016,38.94,11.93,65.95
60179,-2.66,-29.67,24.36
218227,12.25,-14.76,39.26
296513,29.95,2.94,56.96
190535,0.45,-26.57,27.46
135013,11.7,-15.31,38.72
71313,13.63,-13.38,40.64
111398,27.57,0.55,54.58
95631,18.49,-8.52,45.5
208955,30.31,3.3,57.32
273404,7.94,-19.07,34.96
126981,30.56,3.55,57.57
224867,14.78,-12.23,41.8
206497,71.72,44.71,98.74
102772,14.16,-12.86,41.17
138188,39.42,12.41,66.43
239925,24.78,-2.23,51.79
128793,6.15,-20.87,33.16
291761,48.78,21.77,75.79
50572,31.16,4.15,58.17
100672,11.79,-15.22,38.8
274351,4.39,-22.62,31.41
288258,16.0,-11.01,43.01
292868,14.67,-12.35,41.68
132432,26.6,-0.41,53.62
262436,11.72,-15.29,38.73
139455,16.24,-10.77,43.26
246829,6.34,-20.67,33.36
156467,25.81,-1.2,52.83
151847,-1.0,-28.01,26.02
120833,25.91,-1.1,52.93
41255,13.04,-13.97,40.06
148752,43.98,16.96,70.99
225443,13.34,-13.68,40.35
115293,14.21,-12.8,41.23
182561,10.69,-16.32,37.7
111700,18.31,-8.7,45.33
149894,16.11,-10.9,43.12
295115,5.81,-21.2,32.82
193677,6.98,-20.03,33.99
133415,86.9,59.89,113.91
245434,22.22,-4.79,49.23
71406,24.58,-2.44,51.59
277248,8.36,-18.65,35.38
76677,18.67,-8.34,45.68
246963,25.03,-1.98,52.04
28772,22.18,-4.84,49.19
39902,13.07,-13.95,40.08
36923,18.85,-8.17,45.86
125479,56.86,29.85,83.88
30966,14.18,-12.83,41.19
234787,79.73,52.71,106.74
230032,5.99,-21.02,33.01
230629,2.46,-24.56,29.47
55358,-3.45,-30.47,23.56
32055,22.49,-4.52,49.51
108852,40.45,13.44,67.46
128698,22.74,-4.27,49.76
263400,15.74,-11.27,42.75
274412,7.75,-19.27,34.76
187592,20.84,-6.17,47.85
183702,64.93,37.92,91.94
288099,-1.71,-28.72,25.31
248704,31.14,4.12,58.15
220909,18.43,-8.58,45.45
288792,40.72,13.71,67.73
228074,8.5,-18.51,35.51
224568,40.21,13.2,67.23
19830,22.56,-4.45,49.57
225984,24.63,-2.38,51.64
111790,11.5,-15.51,38.52
179749,28.75,1.74,55.76
262837,39.29,12.27,66.3
20947,48.75,21.73,75.76
235238,29.26,2.24,56.27
135426,10.44,-16.58,37.45
88654,9.55,-17.46,36.56
116161,29.3,2.29,56.31
44691,22.6,-4.41,49.61
49424,0.72,-26.3,27.73
72781,27.49,0.48,54.5
144204,11.44,-15.57,38.45
24901,25.22,-1.79,52.23
145865,17.17,-9.84,44.19
14367,20.13,-6.88,47.15
220365,25.56,-1.46,52.57
194226,20.0,-7.01,47.01
16831,20.8,-6.22,47.81
283134,32.87,5.86,59.88
289545,20.74,-6.27,47.75
165738,22.97,-4.04,49.98
198809,16.73,-10.28,43.74
265701,11.27,-15.74,38.29
280485,27.91,0.9,54.92
237394,38.45,11.44,65.47
170620,10.91,-16.1,37.93
117864,0.99,-26.02,28.01
123957,27.31,0.3,54.32
192989,7.69,-19.32,34.7
200217,18.35,-8.66,45.37
170907,18.77,-8.25,45.78
186617,4.06,-22.96,31.07
71459,17.48,-9.53,44.5
8444,22.7,-4.32,49.71
279136,6.28,-20.73,33.3
61777,30.95,3.93,57.96
196101,52.21,25.19,79.22
53959,24.66,-2.35,51.68
223155,6.2,-20.82,33.21
89352,16.53,-10.48,43.54
280918,16.29,-10.73,43.3
35376,26.7,-0.31,53.71
246708,49.75,22.74,76.76
206678,3.42,-23.59,30.43
86756,60.99,33.98,88.0
33100,22.96,-4.06,49.97
50205,20.34,-6.67,47.35
187994,9.1,-17.92,36.11
45790,10.98,-16.03,37.99
47256,49.47,22.46,76.49
226956,13.11,-13.91,40.12
50452,34.53,7.52,61.54
14122,3.65,-23.36,30.67
109451,32.77,5.75,59.78
227174,30.85,3.83,57.86
219836,10.83,-16.18,37.84
168245,12.86,-14.16,39.87
210654,1.64,-25.37,28.65
106466,16.13,-10.88,43.15
3789,30.33,3.31,57.34
192257,14.43,-12.58,41.44
80323,24.91,-2.11,51.92
271538,8.07,-18.94,35.09
130303,18.1,-8.91,45.11
108665,26.38,-0.63,53.4
238265,36.71,9.7,63.72
259224,-7.92,-34.93,19.1
112471,6.38,-20.63,33.39
282174,-2.39,-29.4,24.62
22454,6.07,-20.94,33.08
288616,17.3,-9.71,44.31
246370,23.85,-3.16,50.86
42652,65.8,38.79,92.82
101749,26.49,-0.52,53.51
118191,37.56,10.54,64.57
268477,34.02,7.01,61.04
49120,13.63,-13.38,40.65
34219,33.5,6.49,60.51
182496,30.75,3.73,57.76
170900,22.12,-4.9,49.13
212683,23.88,-3.13,50.9
296637,31.9,4.88,58.91
189680,17.16,-9.85,44.17
37091,4.87,-22.14,31.89
47740,33.2,6.19,60.21
147296,50.27,23.26,77.28
39079,28.92,1.91,55.93
194907,40.19,13.18,67.2
55384,22.75,-4.26,49.76
77120,4.46,-22.55,31.47
7972,33.09,6.08,60.1
164159,-2.41,-29.42,24.6
29632,15.18,-11.83,42.19
71959,16.9,-10.11,43.91
238975,14.43,-12.58,41.45
177510,44.31,17.3,71.33
250615,29.52,2.51,56.53
245772,16.2,-10.81,43.22
254554,9.73,-17.28,36.74
123088,19.56,-7.45,46.57
134246,16.5,-10.51,43.52
211407,68.09,41.08,95.1
122988,-0.08,-27.09,26.93
282787,18.25,-8.76,45.26
43326,22.86,-4.15,49.87
36616,27.03,0.01,54.04
85978,-0.49,-27.51,26.52
292498,17.08,-9.93,44.1
169059,8.55,-18.47,35.56
126181,9.58,-17.43,36.59
32285,8.8,-18.21,35.81
92791,34.13,7.12,61.14
170612,166.3,139.29,193.31
76562,16.29,-10.73,43.3
256647,24.42,-2.59,51.44
37245,20.57,-6.44,47.58
168730,17.44,-9.58,44.45
207411,25.17,-1.84,52.19
89174,49.77,22.76,76.78
74610,28.42,1.4,55.43
110334,29.54,2.53,56.55
279497,-2.67,-29.68,24.34
89176,23.71,-3.3,50.73
199053,30.5,3.49,57.52
214617,13.55,-13.46,40.56
146630,39.01,12.0,66.03
22859,43.98,16.97,70.99
196922,18.25,-8.76,45.26
258895,33.51,6.49,60.52
280947,13.4,-13.62,40.41
206189,42.64,15.62,69.65
58367,21.59,-5.43,48.6
176728,16.5,-10.51,43.52
196533,49.11,22.1,76.13
85522,59.94,32.93,86.95
54586,30.32,3.3,57.33
64281,31.8,4.79,58.81
154904,25.95,-1.06,52.97
304,15.69,-11.32,42.7
101289,179.64,152.63,206.65
150084,8.98,-18.04,35.99
109445,17.09,-9.92,44.11
171704,17.18,-9.83,44.19
43658,-0.77,-27.78,26.24
284500,5.3,-21.71,32.32
297635,51.74,24.73,78.76
187559,4.86,-22.15,31.87
166861,22.67,-4.34,49.68
202486,45.05,18.04,72.06
246774,4.57,-22.44,31.58
50427,8.96,-18.05,35.97
218973,27.96,0.95,54.98
17658,72.61,45.6,99.62
297845,24.05,-2.96,51.06
79100,13.08,-13.93,40.09
81027,19.13,-7.88,46.14
83227,24.63,-2.39,51.64
283825,6.39,-20.62,33.4
187783,4.4,-22.61,31.42
52361,14.7,-12.31,41.72
250078,34.1,7.09,61.11
18563,36.26,9.25,63.27
69337,20.38,-6.63,47.39
272708,22.17,-4.85,49.18
187719,18.41,-8.6,45.43
150439,29.87,2.85,56.88
87167,18.08,-8.93,45.09
198607,2.69,-24.32,29.71
96255,1.33,-25.68,28.34
124919,47.73,20.72,74.74
208948,20.44,-6.57,47.45
202405,52.04,25.03,79.05
276355,7.18,-19.84,34.19
73155,13.27,-13.75,40.28
194847,11.4,-15.61,38.41
151618,14.5,-12.51,41.52
123204,22.89,-4.12,49.91
202200,16.97,-10.05,43.98
259508,12.97,-14.04,39.99
139474,16.02,-10.99,43.03
259223,-2.88,-29.89,24.14
188054,35.0,7.99,62.01
73864,58.57,31.55,85.58
123075,15.29,-11.72,42.3
223978,19.05,-7.96,46.07
18128,64.24,37.23,91.25
280744,13.27,-13.75,40.28
263703,15.78,-11.23,42.79
253204,-1.79,-28.81,25.22
179385,26.22,-0.79,53.23
125602,14.33,-12.68,41.34
18368,37.76,10.75,64.77
148715,69.94,42.93,96.96
61139,10.36,-16.65,37.38
163995,10.07,-16.94,37.08
111852,4.58,-22.43,31.59
25733,22.33,-4.68,49.34
77812,27.84,0.83,54.86
13626,25.05,-1.96,52.06
270079,4.72,-22.29,31.74
51927,22.87,-4.15,49.88
264126,14.3,-12.71,41.31
298462,29.47,2.46,56.49
2571,46.3,19.28,73.31
289087,12.33,-14.69,39.34
113878,49.16,22.15,76.17
252111,25.5,-1.51,52.51
133651,-1.33,-28.34,25.68
76512,33.19,6.17,60.2
93986,20.65,-6.36,47.67
145618,59.26,32.24,86.27
272826,7.99,-19.02,35.0
104338,12.41,-14.61,39.42
227028,13.95,-13.06,40.96
144739,13.94,-13.07,40.95
23850,16.51,-10.5,43.52
88583,25.08,-1.93,52.09
91040,19.48,-7.54,46.49
298134,12.77,-14.24,39.78
79394,37.48,10.47,64.5
230492,14.72,-12.29,41.74
90870,11.3,-15.71,38.31
217447,22.75,-4.26,49.76
161417,21.91,-5.1,48.93
226550,9.37,-17.64,36.39
253422,10.38,-16.63,37.39
152803,0.51,-26.5,27.53
277211,16.15,-10.87,43.16
278392,36.05,9.03,63.06
199399,18.48,-8.53,45.5
212840,18.8,-8.21,45.81
12652,25.91,-1.1,52.92
47484,7.89,-19.13,34.9
177084,9.85,-17.17,36.86
256659,21.55,-5.46,48.57
211542,19.59,-7.42,46.6
199798,6.57,-20.44,33.58
25182,17.79,-9.22,44.81
280709,10.89,-16.12,37.91
46916,15.76,-11.26,42.77
100873,15.29,-11.72,42.3
281626,8.96,-18.05,35.97
39486,17.52,-9.49,44.53
133732,33.5,6.49,60.51
183905,19.24,-7.77,46.25
278159,6.24,-20.78,33.25
236362,22.94,-4.08,49.95
46603,9.5,-17.51,36.51
17382,23.54,-3.48,50.55
201532,28.34,1.32,55.35
127345,40.02,13.01,67.03
204965,14.29,-12.73,41.3
89782,10.71,-16.3,37.72
90126,29.62,2.61,56.63
72341,42.03,15.01,69.04
197668,18.62,-8.39,45.64
24555,33.57,6.56,60.58
152907,19.19,-7.82,46.21
21672,22.31,-4.71,49.32
285994,5.62,-21.4,32.63
48081,2.98,-24.03,29.99
91879,-6.15,-33.17,20.86
283924,23.16,-3.85,50.18
105993,19.7,-7.31,46.72
123205,19.67,-7.34,46.69
289775,34.35,7.33,61.36
278319,22.65,-4.37,49.66
262605,35.44,8.43,62.45
142586,33.22,6.21,60.24
246894,24.99,-2.03,52.0
188026,16.95,-10.06,43.97
70588,2.01,-25.0,29.03
84279,32.44,5.43,59.46
272036,19.86,-7.16,46.87
114924,42.25,15.24,69.26
234642,29.12,2.11,56.13
186134,6.05,-20.97,33.06
64826,-3.72,-30.74,23.29
51882,44.0,16.99,71.01
135778,8.38,-18.63,35.4
1554,45.13,18.12,72.14
48259,22.87,-4.14,49.88
264620,8.94,-18.08,35.95
165610,30.38,3.37,57.39
269453,14.04,-12.97,41.05
291712,29.76,2.75,56.77
3158,15.3,-11.71,42.31
173300,31.58,4.57,58.6
198015,28.93,1.92,55.94
126079,11.54,-15.47,38.55
289254,-2.47,-29.48,24.54
53108,35.69,8.68,62.7
17247,16.46,-10.55,43.48
30170,13.93,-13.08,40.94
141304,13.9,-13.11,40.92
288186,25.95,-1.06,52.96
293891,11.08,-15.93,38.09
283586,0.17,-26.84,27.19
229845,36.42,9.4,63.43
140117,42.13,15.12,69.14
209620,23.22,-3.79,50.24
283106,27.67,0.66,54.68
202462,35.71,8.7,62.72
19241,72.29,45.28,99.31
17788,21.39,-5.62,48.41
292323,53.29,26.28,80.3
105133,42.35,15.33,69.36
1516,52.37,25.36,79.38
103167,32.34,5.33,59.35
22645,16.14,-10.88,43.15
38604,23.51,-3.5,50.52
231403,55.83,28.82,82.85
34135,25.37,-1.65,52.38
186501,-0.85,-27.86,26.16
142746,59.51,32.5,86.52
73256,11.89,-15.12,38.9
94470,37.92,10.9,64.93
290418,26.52,-0.49,53.54
87494,12.66,-14.35,39.68
251642,-5.98,-33.0,21.03
44533,5.74,-21.27,32.76
196888,25.1,-1.91,52.12
132178,12.09,-14.92,39.11
2954,43.2,16.19,70.22
157099,98.67,71.66,125.68
150885,7.89,-19.12,34.9
235690,34.75,7.74,61.76
185286,11.74,-15.27,38.75
210586,10.02,-16.99,37.03
243855,39.86,12.85,66.88
174646,20.51,-6.51,47.52
262550,26.78,-0.24,53.79
187194,18.73,-8.28,45.74
154400,17.64,-9.38,44.65
230775,2.49,-24.52,29.5
285864,21.84,-5.17,48.86
123667,18.26,-8.75,45.27
175906,27.03,0.02,54.04
93102,21.01,-6.0,48.03
128342,22.37,-4.65,49.38
240174,22.46,-4.55,49.48
53649,22.48,-4.54,49.49
133194,28.5,1.49,55.51
29384,13.8,-13.22,40.81
17286,18.73,-8.29,45.74
214434,17.0,-10.02,44.01
11458,8.0,-19.01,35.01
72079,19.95,-7.06,46.96
216825,43.93,16.91,70.94
16026,71.33,44.32,98.35
272835,0.67,-26.34,27.68
11958,2.33,-24.68,29.34
71055,6.83,-20.18,33.85
2385,41.55,14.54,68.56
195802,67.3,40.29,94.31
129430,39.28,12.27,66.29
110267,22.5,-4.51,49.52
25861,2.29,-24.72,29.3
150255,17.82,-9.19,44.83
135635,34.06,7.05,61.07
239289,16.42,-10.59,43.43
78248,17.34,-9.67,44.35
275865,16.31,-10.71,43.32
255511,29.76,2.75,56.77
149421,17.52,-9.49,44.53
98877,292.24,265.22,319.25
274628,6.28,-20.73,33.3
123165,23.39,-3.62,50.41
54403,11.6,-15.41,38.61
215445,10.16,-16.85,37.17
33601,38.22,11.21,65.23
162901,7.2,-19.81,34.21
107379,14.85,-12.16,41.86
926,8.45,-18.56,35.47
222199,15.32,-11.69,42.34
53839,23.43,-3.59,50.44
167505,25.74,-1.27,52.75
54687,8.06,-18.96,35.07
95107,17.13,-9.88,44.14
230185,13.67,-13.35,40.68
115690,25.25,-1.76,52.26
96524,32.56,5.55,59.58
450,19.89,-7.12,46.91
23931,30.28,3.27,57.29
242097,29.69,2.68,56.7
207613,30.58,3.57,57.59
145830,10.43,-16.58,37.45
120492,13.76,-13.25,40.78
85644,52.04,25.03,79.06
80071,0.06,-26.95,27.07
72835,24.02,-2.99,51.04
5590,46.48,19.47,73.49
234430,14.85,-12.16,41.86
204949,14.69,-12.33,41.7
275630,14.03,-12.98,41.04
78792,14.96,-12.06,41.97
257732,19.5,-7.52,46.51
5601,15.13,-11.88,42.14
199401,24.72,-2.3,51.73
238036,19.51,-7.5,46.52
198581,32.12,5.1,59.13
251675,41.19,14.18,68.21
109561,7.78,-19.23,34.79
170220,0.91,-26.1,27.93
167893,5.8,-21.21,32.82
156853,64.11,37.1,91.12
34736,22.27,-4.75,49.28
189154,20.69,-6.33,47.7
277404,17.73,-9.28,44.74
240424,12.28,-14.73,39.3
143811,54.06,27.04,81.07
54227,16.37,-10.64,43.39
176331,44.79,17.77,71.8
65010,34.16,7.15,61.18
147773,50.28,23.27,77.29
56159,16.32,-10.7,43.33
143454,11.16,-15.86,38.17
169643,-3.77,-30.78,23.24
207472,43.24,16.23,70.26
114372,4.35,-22.66,31.36
179196,3.18,-23.83,30.19
106619,55.41,28.4,82.43
120449,26.96,-0.06,53.97
241854,37.78,10.77,64.8
21289,4.74,-22.27,31.75
30076,51.44,24.43,78.45
132620,19.65,-7.37,46.66
46846,7.21,-19.8,34.23
220403,21.8,-5.21,48.82
110571,22.11,-4.9,49.12
128229,14.43,-12.58,41.44
141803,23.27,-3.74,50.28
34958,13.71,-13.3,40.72
158461,35.62,8.61,62.63
289525,19.75,-7.26,46.76
118464,16.32,-10.7,43.33
213620,33.66,6.65,60.67
277981,10.05,-16.96,37.06
69679,6.24,-20.77,33.26
3615,105.71,78.69,132.72
249188,9.77,-17.25,36.78
5935,37.75,10.74,64.77
17301,2.12,-24.89,29.14
172087,29.31,2.3,56.33
162607,11.38,-15.64,38.39
6702,30.43,3.42,57.44
243646,3.72,-23.29,30.73
74906,23.32,-3.7,50.33
229020,16.25,-10.76,43.27
131571,30.38,3.36,57.39
296842,7.81,-19.2,34.82
50590,13.28,-13.73,40.29
10982,21.84,-5.17,48.85
97652,21.07,-5.94,48.08
206948,2.23,-24.78,29.25
18051,42.21,15.2,69.23
5540,37.62,10.61,64.64
219265,20.77,-6.24,47.78
137909,6.58,-20.43,33.59
120800,12.35,-14.66,39.36
39243,15.15,-11.86,42.16
252369,5.4,-21.61,32.41
52482,19.67,-7.34,46.68
78090,19.82,-7.19,46.83
118980,11.43,-15.58,38.45
179467,71.71,44.7,98.72
94446,18.61,-8.4,45.62
261743,7.79,-19.22,34.8
223494,20.18,-6.83,47.19
263355,8.73,-18.29,35.74
166708,41.4,14.39,68.41
127084,18.72,-8.29,45.73
52262,18.43,-8.58,45.44
27969,20.87,-6.15,47.88
241974,50.4,23.39,77.41
5743,14.95,-12.06,41.96
117747,20.58,-6.44,47.59
249218,17.3,-9.71,44.31
213675,47.75,20.74,74.77
67294,4.16,-22.85,31.17
57661,6.91,-20.1,33.92
120501,36.27,9.26,63.28
218608,31.38,4.37,58.39
150637,17.51,-9.5,44.52
58674,27.13,0.11,54.14
78542,14.65,-12.36,41.67
197448,15.99,-11.02,43.0
275241,22.83,-4.18,49.84
7572,15.36,-11.65,42.37
106715,12.25,-14.76,39.26
273221,42.73,15.72,69.74
197113,52.91,25.89,79.92
174125,17.71,-9.31,44.72
123984,37.35,10.34,64.36
136222,27.98,0.97,54.99
291982,13.21,-13.81,40.22
82810,18.79,-8.22,45.8
148128,23.05,-3.97,50.06
150226,37.39,10.38,64.4
248005,49.86,22.85,76.87
35697,43.52,16.51,70.53
246114,46.33,19.32,73.35
192791,25.06,-1.96,52.07
285129,19.94,-7.08,46.95
142160,52.77,25.76,79.78
15992,28.15,1.13,55.16
177230,-0.74,-27.75,26.27
270032,4.58,-22.43,31.6
17766,47.47,20.45,74.48
33460,9.13,-17.88,36.14
88651,17.94,-9.07,44.96
246920,18.35,-8.66,45.36
65677,29.39,2.38,56.41
150592,13.03,-13.98,40.05
11513,23.26,-3.76,50.27
284517,10.51,-16.5,37.53
232906,14.97,-12.04,41.99
167836,23.94,-3.07,50.96
42272,16.25,-10.77,43.26
80686,21.75,-5.26,48.76
278913,25.33,-1.68,52.35
298118,9.27,-17.74,36.29
48262,28.18,1.17,55.19
170936,25.52,-1.5,52.53
54122,8.98,-18.04,35.99
294794,29.66,2.65,56.67
102632,10.54,-16.47,37.55
129422,28.47,1.45,55.48
235961,23.37,-3.65,50.38
115564,28.94,1.93,55.96
280999,2.15,-24.86,29.17
295173,8.54,-18.47,35.55
258449,18.94,-8.07,45.96
81691,3.45,-23.57,30.46
259390,33.52,6.51,60.54
257749,13.98,-13.04,40.99
53101,13.46,-13.56,40.47
146506,65.46,38.44,92.47
291909,13.07,-13.95,40.08
184278,1.48,-25.53,28.49
106831,22.73,-4.29,49.74
198981,24.38,-2.64,51.39
187809,20.15,-6.87,47.16
186079,26.83,-0.19,53.84
397,20.1,-6.91,47.11
127592,-3.7,-30.72,23.31
87430,16.73,-10.28,43.74
93718,11.45,-15.57,38.46
91870,20.09,-6.93,47.1
293316,16.62,-10.39,43.63
114644,2.32,-24.7,29.33
115919,43.71,16.69,70.72
22637,9.34,-17.67,36.35
10682,16.21,-10.8,43.22
284196,5.51,-21.5,32.53
178470,19.57,-7.44,46.58
4027,144.05,117.04,171.07
51846,22.69,-4.33,49.7
261958,12.06,-14.96,39.07
273096,13.76,-13.26,40.77
219814,4.62,-22.39,31.64
63841,29.39,2.37,56.4
192737,-4.06,-31.07,22.95
13645,21.09,-5.93,48.1
30909,29.84,2.83,56.85
285256,16.35,-10.67,43.36
234972,5.36,-21.66,32.37
66598,20.05,-6.97,47.06
187480,12.3,-14.72,39.31
137689,41.21,14.2,68.23
148287,47.4,20.39,74.41
151605,252.68,225.66,279.69
159588,-7.13,-34.14,19.88
177154,4.12,-22.9,31.13
241546,15.36,-11.65,42.37
111172,53.12,26.11,80.14
20401,11.68,-15.33,38.69
132954,29.31,2.3,56.32
71463,10.13,-16.88,37.14
203575,21.0,-6.01,48.02
44284,11.66,-15.35,38.67
60677,83.53,56.52,110.54
180437,12.21,-14.8,39.22
283029,-3.72,-30.73,23.3
196459,45.23,18.21,72.24
169494,2.11,-24.91,29.12
201322,12.62,-14.39,39.64
18246,46.13,19.11,73.14
158377,4.95,-22.06,31.97
126250,18.41,-8.61,45.42
255649,5.96,-21.05,32.97
233949,31.6,4.59,58.62
114241,24.99,-2.02,52.01
166379,78.24,51.23,105.25
89141,31.32,4.3,58.33
102159,20.61,-6.4,47.63
273968,11.39,-15.63,38.4
100457,14.41,-12.6,41.42
255474,9.17,-17.84,36.18
298730,17.59,-9.42,44.61
270880,47.93,20.92,74.95
115609,70.99,43.97,98.0
143448,11.96,-15.05,38.97
99511,48.11,21.1,75.13
10000,18.33,-8.68,45.35
231792,39.49,12.48,66.51
235489,39.97,12.95,66.98
57382,51.35,24.33,78.36
266910,20.02,-6.99,47.04
137669,19.93,-7.08,46.95
275829,12.82,-14.19,39.83
225822,3.34,-23.68,30.35
271353,18.28,-8.73,45.29
154530,12.44,-14.57,39.46
46074,8.13,-18.88,35.14
274871,10.31,-16.7,37.32
81985,46.87,19.86,73.88
61963,21.68,-5.34,48.69
206235,21.52,-5.49,48.53
161849,6.42,-20.6,33.43
142994,51.16,24.14,78.17
149974,52.76,25.74,79.77
109454,25.64,-1.37,52.65
16579,16.38,-10.63,43.39
53130,28.94,1.93,55.95
38863,17.38,-9.63,44.4
113476,38.88,11.87,65.89
133759,12.76,-14.26,39.77
193116,25.2,-1.82,52.21
227226,7.43,-19.58,34.44
46613,25.23,-1.79,52.24
56244,10.03,-16.99,37.04
100602,7.21,-19.8,34.23
227591,16.39,-10.62,43.4
214824,23.56,-3.45,50.58
110722,14.16,-12.85,41.17
162191,2.61,-24.4,29.63
159857,16.57,-10.44,43.59
215768,33.49,6.48,60.51
106896,29.44,2.43,56.45
187282,25.69,-1.32,52.7
59062,14.61,-12.4,41.62
191860,14.26,-12.75,41.28
13220,16.42,-10.59,43.44
132708,35.35,8.33,62.36
254898,39.1,12.08,66.11
244070,18.69,-8.32,45.7
7627,42.74,15.72,69.75
127400,16.43,-10.58,43.45
169639,14.84,-12.18,41.85
62459,16.02,-10.99,43.04
74033,17.78,-9.23,44.79
41408,11.67,-15.35,38.68
235978,11.48,-15.53,38.5
286231,31.5,4.49,58.51
222713,23.19,-3.82,50.21
138008,-0.65,-27.66,26.36
204582,26.69,-0.32,53.7
126226,35.82,8.81,62.84
77030,15.08,-11.93,42.09
150275,5.31,-21.7,32.32
156114,12.61,-14.41,39.62
192515,17.44,-9.57,44.45
267449,17.94,-9.07,44.95
57144,11.8,-15.21,38.81
184796,24.83,-2.18,51.85
191577,45.25,18.24,72.26
292785,5.88,-21.13,32.9
191894,6.73,-20.29,33.74
96206,26.32,-0.69,53.33
240548,17.92,-9.1,44.93
226640,27.46,0.45,54.48
75652,18.91,-8.1,45.92
146984,51.32,24.3,78.33
103884,14.77,-12.24,41.78
187536,14.72,-12.29,41.73
132924,40.62,13.61,67.64
233961,35.74,8.73,62.75
148023,63.63,36.62,90.64
298365,9.65,-17.36,36.67
298039,5.75,-21.26,32.77
113023,67.69,40.68,94.71
66753,21.36,-5.65,48.37
271070,32.32,5.3,59.33
74895,51.67,24.66,78.69
255447,7.45,-19.56,34.46
105374,18.58,-8.44,45.59
39958,17.31,-9.7,44.32
48275,27.16,0.15,54.18
241117,20.3,-6.71,47.32
133548,26.12,-0.89,53.13
96851,21.5,-5.51,48.51
44306,12.12,-14.9,39.13
67268,54.82,27.8,81.83
60171,11.98,-15.03,39.0
185381,13.93,-13.09,40.94
24420,27.29,0.27,54.3
48524,18.35,-8.66,45.36
256488,6.86,-20.16,33.87
181471,13.84,-13.17,40.85
32896,51.3,24.29,78.31
209465,18.35,-8.66,45.36
131853,29.38,2.37,56.4
273112,28.15,1.14,55.16
161909,139.87,112.86,166.88
116324,13.83,-13.19,40.84
269696,22.17,-4.84,49.19
287006,28.36,1.35,55.37
189590,14.11,-12.91,41.12
52090,37.12,10.11,64.13
241195,36.29,9.28,63.3
247821,21.81,-5.2,48.82
38969,14.22,-12.79,41.23
230174,19.62,-7.39,46.63
36343,19.09,-7.92,46.11
160240,17.37,-9.64,44.39
54429,26.65,-0.36,53.66
115882,33.03,6.01,60.04
24227,12.99,-14.02,40.0
42796,32.95,5.93,59.96
222847,18.89,-8.13,45.9
150503,8.12,-18.89,35.13
199575,4.4,-22.62,31.41
27806,8.66,-18.35,35.67
233914,45.76,18.75,72.77
61981,26.31,-0.7,53.32
157043,89.44,62.43,116.46
103479,30.85,3.84,57.86
266170,24.2,-2.81,51.21
60,23.83,-3.19,50.84
199018,19.91,-7.1,46.92
